Year,Type of economic activity,Organisation and legal forms,Region,Value
2024,,authority_of_advocacy_self-government,,52.5
2024,,authority_of_judge_self-government,,
2024,,audit_chamber_of_ukraine,,
2024,,organization_of_water_users,,
2024,,commodity_exchange,,26.1
2024,,credit_union,,41.1
2024,,consumer_partnership,,
2024,,not_state_pension_fund,,42.3
2024,,political_party,,23.0
2024,,non-profit_organisation,,29.1
2024,,public_union,,23.1
2024,,religious_organisation,,5.1
2024,,trade_union_association_of_trade_unions,,
2024,,trade_union,,62.2
2024,,association_of_trade_unions,,40.6
2024,,creative_union_other_professional_organisation,,25.0
2024,,charitable_organisation,,35.9
2024,,organization_of_employers,,12.1
2024,,condominium,,52.9
2024,,community_association_population,,51.3
2024,,gardening_partnership,,32.6
2024,,other_organizational_and_legal_forms,,22.2
2024,,,autonomous_Republic_of_Crimea,
2024,,,11_reg_Vinnytsya,31.5
2024,,,12_reg_Volyn,31.1
2024,,,13_reg_Dnipropetrovsk,29.9
2024,,,14_reg_Donetsk,32.1
2024,,,15_reg_Zhytomyr,30.8
2024,,,16_reg_Zakarpattya,30.6
2024,,,17_reg_Zaporizhzhya,29.9
2024,,,18_reg_Ivano-Frankivsk,29.2
2024,,,19_reg_Kyiv,26.8
2024,,,20_reg_Kirovohrad,30.8
2024,,,21_reg_Luhansk,30.5
2024,,,22_reg_Lviv,28.6
2024,,,23_reg_Mykolayiv,29.1
2024,,,24_reg_Odesa,30.3
2024,,,25_reg_Poltava,30.0
2024,,,26_reg_Rivne,29.9
2024,,,27_reg_Sumy,28.8
2024,,,28_reg_Ternopil,27.9
2024,,,29_reg_Kharkiv,28.5
2024,,,30_reg_Kherson,32.5
2024,,,31_reg_Khmelnytskiy,30.1
2024,,,32_reg_Cherkasy,30.2
2024,,,33_reg_Chernivtsi,29.5
2024,,,34_reg_Chernihiv,30.2
2024,,,Kyiv_city,27.3
2024,,,city_Sevastopol,
2025,,,,29.6
2025,A01,,,20.4
2025,A02,,,9.5
2025,A03,,,21.6
2025,A04,,,22.2
2025,A05,,,7.1
2025,A06,,,17.8
2025,A07,,,26.9
2025,A08,,,24.9
2025,A09,,,24.7
2025,A10,,,23.7
2025,A11,,,33.3
2025,A12,,,24.3
2025,A13,,,23.3
2025,A14,,,35.1
2025,A15,,,23.1
2025,A16,,,20.4
2025,A17,,,39.5
2025,A18,,,
2025,A19,,,21.1
2025,A20,,,23.2
2025,A21,,,23.7
2025,A22,,,20.9
2025,A23,,,21.1
2025,A24,,,20.9
2025,A25,,,31.0
2025,A26,,,21.1
2025,A27,,,21.7
2025,A28,,,7.6
2025,A29,,,13.9
2025,A30,,,16.0
2025,A31,,,24.7
2025,A32,,,12.4
2025,A33,,,21.2
2025,A34,,,19.6
2025,A35,,,30.9
2025,A36,,,18.9
2025,A37,,,9.1
2025,A38,,,5.6
2025,A39,,,15.9
2025,A40,,,12.2
2025,A41,,,23.4
2025,A42,,,20.0
2025,A43,,,11.8
2025,A44,,,15.3
2025,A45,,,15.6
2025,A46,,,11.7
2025,A47,,,13.9
2025,A48,,,17.1
2025,A49,,,15.6
2025,A50,,,17.1
2025,A51,,,13.3
2025,A52,,,22.0
2025,A53,,,20.2
2025,A54,,,23.3
2025,A55,,,22.8
2025,A56,,,13.3
2025,A57,,,17.5
2025,A58,,,28.0
2025,A59,,,27.1
2025,A60,,,22.0
2025,A61,,,26.7
2025,A62,,,32.3
2025,A63,,,22.6
2025,A64,,,20.0
2025,A65,,,35.0
2025,A66,,,31.9
2025,A67,,,30.8
2025,A68,,,20.0
2025,A69,,,32.6
2025,A70,,,27.8
2025,A71,,,23.8
2025,A72,,,34.5
2025,A73,,,24.8
2025,A74,,,27.9
2025,A75,,,19.7
2025,A76,,,27.7
2025,A77,,,16.0
2025,A78,,,16.9
2025,A79,,,9.1
2025,A80,,,15.4
2025,A81,,,20.5
2025,A82,,,17.4
2025,A83,,,24.3
2025,A84,,,13.9
2025,A85,,,19.7
2025,A86,,,33.6
2025,A87,,,43.9
2025,A88,,,49.2
2025,A89,,,41.9
2025,A90,,,38.5
2025,A91,,,28.0
2025,A92,,,25.0
2025,A93,,,31.4
2025,A94,,,35.5
2025,A95,,,39.3
2025,A96,,,40.5
2025,A97,,,50.2
2025,A98,,,47.4
2025,A99,,,45.9
2025,A100,,,38.9
2025,A101,,,33.6
2025,A102,,,44.9
2025,A103,,,22.7
2025,A104,,,26.1
2025,A105,,,26.2
2025,A106,,,18.6
2025,A107,,,27.2
2025,A108,,,16.9
2025,A109,,,18.5
2025,A110,,,18.0
2025,A111,,,19.9
2025,A112,,,37.0
2025,A113,,,21.3
2025,A114,,,22.6
2025,A115,,,24.5
2025,A116,,,31.6
2025,A117,,,32.0
2025,A118,,,25.0
2025,A119,,,32.9
2025,A120,,,28.8
2025,A121,,,29.7
2025,A122,,,36.6
2025,A123,,,25.9
2025,A124,,,14.0
2025,A125,,,14.1
2025,A126,,,15.7
2025,A127,,,13.0
2025,A128,,,16.6
2025,A129,,,16.4
2025,A130,,,18.7
2025,A131,,,20.4
2025,A132,,,
2025,A133,,,23.5
2025,A134,,,18.9
2025,A135,,,26.2
2025,A136,,,39.7
2025,A137,,,7.9
2025,A138,,,10.9
2025,A139,,,23.5
2025,A140,,,23.0
2025,A141,,,21.6
2025,A142,,,20.4
2025,A143,,,28.2
2025,A144,,,17.3
2025,A145,,,17.5
2025,A146,,,22.9
2025,A147,,,23.1
2025,A148,,,20.0
2025,A149,,,19.5
2025,A150,,,28.8
2025,A151,,,19.3
2025,A152,,,18.4
2025,A153,,,19.5
2025,A154,,,26.4
2025,A155,,,16.8
2025,A156,,,23.8
2025,A157,,,13.4
2025,A158,,,30.9
2025,A159,,,20.0
2025,A160,,,11.1
2025,A161,,,28.0
2025,A162,,,23.1
2025,A163,,,23.1
2025,A164,,,17.6
2025,A165,,,17.6
2025,A166,,,13.0
2025,A167,,,20.0
2025,A168,,,19.2
2025,A169,,,6.9
2025,A170,,,22.4
2025,A171,,,20.0
2025,A172,,,11.9
2025,A173,,,16.2
2025,A174,,,14.6
2025,A175,,,16.8
2025,A176,,,8.0
2025,A177,,,40.0
2025,A178,,,21.4
2025,A179,,,22.5
2025,A180,,,15.7
2025,A181,,,12.2
2025,A182,,,6.7
2025,A183,,,23.4
2025,A184,,,9.1
2025,A185,,,14.8
2025,A186,,,9.0
2025,A187,,,10.3
2025,A188,,,19.3
2025,A189,,,16.8
2025,A190,,,18.6
2025,A191,,,14.2
2025,A192,,,20.6
2025,A193,,,11.3
2025,A194,,,10.4
2025,A195,,,16.8
2025,A196,,,19.6
2025,A197,,,18.8
2025,A198,,,50.0
2025,A199,,,12.8
2025,A200,,,24.0
2025,A201,,,30.8
2025,A202,,,21.1
2025,A203,,,19.4
2025,A204,,,14.1
2025,A205,,,19.5
2025,A206,,,21.9
2025,A207,,,14.6
2025,A208,,,15.9
2025,A209,,,12.8
2025,A210,,,17.1
2025,A211,,,13.0
2025,A212,,,11.1
2025,A213,,,21.6
2025,A214,,,14.3
2025,A215,,,35.7
2025,A216,,,20.9
2025,A217,,,17.8
2025,A218,,,12.7
2025,A219,,,25.0
2025,A220,,,17.7
2025,A221,,,16.9
2025,A222,,,17.3
2025,A223,,,18.4
2025,A224,,,15.8
2025,A225,,,20.1
2025,A226,,,9.8
2025,A227,,,16.9
2025,A228,,,14.7
2025,A229,,,24.7
2025,A230,,,18.4
2025,A231,,,19.7
2025,A232,,,11.8
2025,A233,,,8.3
2025,A234,,,9.1
2025,A235,,,13.1
2025,A236,,,16.4
2025,A237,,,17.2
025,A238,,,8.5
2025,A239,,,19.4
2025,A240,,,15.5
2025,A241,,,16.6
2025,A242,,,12.2
2025,A243,,,42.9
2025,A244,,,25.0
2025,A245,,,5.4
2025,A246,,,16.7
2025,A247,,,15.2
2025,A248,,,16.0
2025,A249,,,14.5
2025,A250,,,17.6
2025,A251,,,15.5
2025,A252,,,11.6
2025,A253,,,12.0
2025,A254,,,11.7
2025,A255,,,16.7
2025,A256,,,33.3
2025,A257,,,19.0
2025,A258,,,18.4
2025,A259,,,21.8
2025,A260,,,17.3
2025,A261,,,24.1
2025,A262,,,21.8
2025,A263,,,58.3
2025,A264,,,22.6
2025,A265,,,40.0
2025,A266,,,12.5
2025,A267,,,18.8
2025,A268,,,25.3
2025,A269,,,23.4
2025,A270,,,34.8
2025,A271,,,25.0
2025,A272,,,14.6
2025,A273,,,17.3
2025,A274,,,24.0
2025,A275,,,18.5
2025,A276,,,16.8
2025,A277,,,23.1
2025,A278,,,14.0
2025,A279,,,19.6
2025,A280,,,17.5
2025,A281,,,19.0
2025,A282,,,17.2
2025,A283,,,18.3
2025,A284,,,23.1
2025,A285,,,24.6
2025,A286,,,20.6
2025,A287,,,22.6
2025,A288,,,17.8
2025,A289,,,25.3
2025,A290,,,20.2
2025,A291,,,19.9
2025,A292,,,15.8
2025,A293,,,15.1
2025,A294,,,24.2
2025,A295,,,11.7
2025,A296,,,18.8
2025,A297,,,13.5
2025,A298,,,21.9
2025,A299,,,17.6
2025,A300,,,14.7
2025,A301,,,17.2
2025,A302,,,19.4
2025,A303,,,17.1
2025,A304,,,17.3
2025,A305,,,16.2
2025,A306,,,18.3
2025,A307,,,18.3
2025,A308,,,19.2
2025,A309,,,13.0
2025,A310,,,16.7
2025,A311,,,16.3
2025,A312,,,18.1
2025,A313,,,18.9
2025,A314,,,20.1
2025,A315,,,17.2
2025,A316,,,17.5
2025,A317,,,21.1
2025,A318,,,13.3
2025,A319,,,17.2
2025,A320,,,21.6
2025,A321,,,18.0
2025,A322,,,17.7
2025,A323,,,21.8
2025,A324,,,19.4
2025,A325,,,18.9
2025,A326,,,25.2
2025,A327,,,20.5
2025,A328,,,20.8
2025,A329,,,18.9
2025,A330,,,23.8
2025,A331,,,33.7
2025,A332,,,28.1
2025,A333,,,27.9
2025,A334,,,27.6
2025,A335,,,23.3
2025,A336,,,31.7
2025,A337,,,21.2
2025,A338,,,25.9
2025,A339,,,23.3
2025,A340,,,23.6
2025,A341,,,25.5
2025,A342,,,24.6
2025,A343,,,22.5
2025,A344,,,27.7
2025,A345,,,26.2
2025,A346,,,25.8
2025,A347,,,26.2
2025,A348,,,30.5
2025,A349,,,30.9
2025,A350,,,21.2
2025,A351,,,27.7
2025,A352,,,41.1
2025,A353,,,32.0
2025,A354,,,26.6
2025,A355,,,47.6
2025,A356,,,28.2
2025,A357,,,18.9
2025,A358,,,23.9
2025,A359,,,19.0
2025,A360,,,21.1
2025,A361,,,20.8
2025,A362,,,30.9
2025,A363,,,28.9
2025,A364,,,26.3
2025,A365,,,22.0
2025,A366,,,21.0
2025,A367,,,22.7
2025,A368,,,22.6
2025,A369,,,21.7
2025,A370,,,24.2
2025,A371,,,23.3
2025,A372,,,21.8
2025,A373,,,27.8
2025,A374,,,43.5
2025,A375,,,34.8
2025,A376,,,26.0
2025,A377,,,26.4
2025,A378,,,34.7
2025,A379,,,38.3
2025,A380,,,37.4
2025,A381,,,31.7
2025,A382,,,33.2
2025,A383,,,22.8
2025,A384,,,18.6
2025,A385,,,18.6
2025,A386,,,22.1
2025,A387,,,39.4
2025,A388,,,24.6
2025,A389,,,31.0
2025,A390,,,19.0
2025,A391,,,34.5
2025,A392,,,55.6
2025,A393,,,37.7
2025,A394,,,14.3
2025,A395,,,23.7
2025,A396,,,33.7
2025,A397,,,40.8
2025,A398,,,41.7
2025,A399,,,47.7
2025,A400,,,34.7
2025,A401,,,47.4
2025,A402,,,41.1
2025,A403,,,46.6
2025,A404,,,29.9
2025,A405,,,35.8
2025,A406,,,27.5
2025,A407,,,29.2
2025,A408,,,31.2
2025,A409,,,26.9
2025,A410,,,28.9
2025,A411,,,18.2
2025,A412,,,27.3
2025,A413,,,18.7
2025,A414,,,20.9
2025,A415,,,22.6
2025,A416,,,23.1
2025,A417,,,22.0
2025,A418,,,11.4
2025,A419,,,18.4
2025,A420,,,26.4
2025,A421,,,25.9
2025,A422,,,19.0
2025,A423,,,14.5
2025,A424,,,11.2
2025,A425,,,21.2
2025,A426,,,23.1
2025,A427,,,18.8
2025,A428,,,21.6
2025,A429,,,22.7
2025,A430,,,30.4
2025,A431,,,20.0
2025,A432,,,24.6
2025,A433,,,36.9
2025,A434,,,37.1
2025,A435,,,28.0
2025,A436,,,44.0
2025,A437,,,39.2
2025,A438,,,39.7
2025,A439,,,48.5
2025,A440,,,43.5
2025,A441,,,37.3
2025,A442,,,38.3
2025,A443,,,43.6
2025,A444,,,40.7
2025,A445,,,28.1
2025,A446,,,21.9
2025,A447,,,20.4
2025,A448,,,33.4
2025,A449,,,33.3
2025,A450,,,29.1
2025,A451,,,45.6
2025,A452,,,26.1
2025,A453,,,40.6
2025,A454,,,27.7
2025,A455,,,18.3
2025,A456,,,25.9
2025,A457,,,18.6
2025,A458,,,20.7
2025,A459,,,23.6
2025,A460,,,25.8
2025,A461,,,25.6
2025,A462,,,23.3
2025,A463,,,27.0
2025,A464,,,27.3
2025,A465,,,31.2
2025,A466,,,31.3
2025,A467,,,50.0
2025,A468,,,32.5
2025,A469,,,22.4
2025,A470,,,23.1
2025,A471,,,21.4
2025,A472,,,36.5
2025,A473,,,26.9
2025,A474,,,23.4
2025,A475,,,28.4
2025,A476,,,20.0
2025,A477,,,39.8
2025,A478,,,19.6
2025,A479,,,25.9
2025,A480,,,23.7
2025,A481,,,23.9
2025,A482,,,30.4
2025,A483,,,31.5
2025,A484,,,29.8
2025,A485,,,29.8
2025,A486,,,37.5
2025,A487,,,38.2
2025,A488,,,37.8
2025,A489,,,31.5
2025,A490,,,59.9
2025,A491,,,15.3
2025,A492,,,37.2
2025,A493,,,32.1
2025,A494,,,29.4
2025,A495,,,25.9
2025,A496,,,26.0
2025,A497,,,26.8
2025,A498,,,19.7
2025,A499,,,32.7
2025,A500,,,34.2
2025,A501,,,35.2
2025,A502,,,35.2
2025,A503,,,41.6
2025,A504,,,34.8
2025,A505,,,51.0
2025,A506,,,28.4
2025,A507,,,40.6
2025,A508,,,23.3
2025,A509,,,30.9
2025,A510,,,30.0
2025,A511,,,40.0
2025,A512,,,37.8
2025,A513,,,23.3
2025,A514,,,23.7
2025,A515,,,31.6
2025,A516,,,17.2
2025,A517,,,25.0
2025,A518,,,29.2
2025,A519,,,35.7
2025,A520,,,39.0
2025,A521,,,46.2
2025,A522,,,43.7
2025,A523,,,57.1
2025,A524,,,57.7
2025,A525,,,38.2
2025,A526,,,14.4
2025,A527,,,17.7
2025,A528,,,13.5
2025,A529,,,44.9
2025,A530,,,36.7
2025,A531,,,30.8
2025,A532,,,27.4
2025,A533,,,30.5
2025,A534,,,37.0
2025,A535,,,38.1
2025,A536,,,31.6
2025,A537,,,42.0
2025,A538,,,21.6
2025,A539,,,29.1
2025,A540,,,30.5
2025,A541,,,62.8
2025,A542,,,76.2
2025,A543,,,40.0
2025,A544,,,29.8
2025,A545,,,5.3
2025,A546,,,50.2
2025,A547,,,4.3
2025,A548,,,4.2
2025,A549,,,64.8
2025,A550,,,98.1
2025,A551,,,87.3
2025,A552,,,74.3
2025,A553,,,33.0
2025,A554,,,44.0
2025,A555,,,27.9
2025,A556,,,26.4
2025,A557,,,71.1
2025,A558,,,29.8
2025,A559,,,60.5
2025,A560,,,54.1
2025,A561,,,42.6
2025,A562,,,46.8
2025,A563,,,46.6
2025,A564,,,44.1
2025,A565,,,46.3
2025,A566,,,37.1
2025,A567,,,24.2
2025,A568,,,50.5
2025,A569,,,65.1
2025,A570,,,75.9
2025,A571,,,83.5
2025,A572,,,38.2
2025,A573,,,56.2
2025,A574,,,52.9
2025,A575,,,38.0
2025,A576,,,70.5
2025,A577,,,91.2
2025,A578,,,63.1
2025,A579,,,39.3
2025,A580,,,23.9
2025,A581,,,20.2
2025,A582,,,18.0
2025,A583,,,14.5
2025,A584,,,39.3
2025,A585,,,20.2
2025,A586,,,30.6
2025,A587,,,36.1
2025,A588,,,18.2
2025,A589,,,31.6
2025,A590,,,63.8
2025,A591,,,5.2
2025,A592,,,24.8
2025,A593,,,31.6
2025,A594,,,19.1
2025,A595,,,26.7
2025,A596,,,17.6
2025,A597,,,17.0
2025,A598,,,40.5
2025,A599,,,23.2
2025,A600,,,28.0
2025,A601,,,51.1
2025,A602,,,43.9
2025,A603,,,70.4
2025,A604,,,32.3
2025,A605,,,30.9
2025,A606,,,29.5
2025,A607,,,55.9
2025,A608,,,30.4
2025,A609,,,26.3
2025,A610,,,20.0
2025,A611,,,22.1
2025,,farm,,21.1
2025,,private_enterprise,,25.4
2025,,collective_enterprise,,20.9
2025,,public_enterprise,,15.1
2025,,state-run_enterprise,,4.8
2025,,communal_enterprise,,35.4
2025,,joint_communal_enterprise,,50.0
2025,,subsidiary,,22.2
2025,,foreign_enterprise,,17.9
2025,,enterprise_association_of_citizens,,23.8
2025,,enterprise_founded_by_consumer_partnership,,57.1
2025,,rental_enterprise,,44.0
2025,,individual_enterprise,,8.3
2025,,family_enterprise,,31.0
2025,,joint_enterprise,,13.7
2025,,joint-stock_company,,19.3
2025,,public_joint-stock_partnership,,17.0
2025,,private_joint-stock_partnership,,14.6
2025,,state_joint_stock_company,,11.1
2025,,holding_company,,100.0
2025,,limited_liability_partnership,,25.8
2025,,extended_liability_partnership,,22.0
2025,,full_liability_partnership,,26.5
2025,,mixed_liability_company,,26.2
2025,,lawyers_union,,29.2
2025,,law_office,,36.1
2025,,cooperative,,12.9
2025,,production_cooperative,,15.8
2025,,serve_cooperative,,29.4
2025,,housing_construction_cooperativ,,46.4
2025,,garage_cooperativ,,8.7
2025,,consumer_cooperativ,,33.7
2025,,consumer_partnership,,51.6
2025,,agriculture_and_production_cooperativ,,16.0
2025,,agriculture_and_serve_cooperativ,,24.8
2025,,agriculture_cooperativ,,22.7
2025,,organisation_establishment_institution,,22.1
2025,,authority_of_state_power_organization,,
2025,,authority_of_state_power,,53.0
2025,,courts,,54.0
2025,,authority_of_municipality_power,,52.0
2025,,state-run_organisation,,45.7
2025,,communal_establishment_institution,,78.8
2025,,private_establishment_institution,,56.9
2025,,organisation_establishment_institution_public_association,,24.8
2025,,organization_of_tenants,,33.5
2025,,organization_of_customers,,38.8
2025,,association,,21.5
2025,,corporation,,12.2
2025,,consortium,,18.9
2025,,concern,,9.2
2025,,union_of_consumer_partnerships,,40.9
2025,,other_associations_of_legal_persons,,16.7
2025,,authority_of_advocacy_self-government,,52.5
2025,,authority_of_judge_self-government,,
2025,,audit_chamber_of_ukraine,,
2025,,organization_of_water_users,,14.0
2025,,commodity_exchange,,25.7
2025,,credit_union,,41.5
2025,,consumer_partnership,,
2025,,not_state_pension_fund,,42.3
2025,,political_party,,23.2
2025,,non-profit_organisation,,29.7
2025,,public_union,,23.3
2025,,religious_organisation,,5.3
2025,,trade_union_association_of_trade_unions,,
2025,,trade_union,,62.1
2025,,association_of_trade_unions,,43.0
2025,,creative_union_other_professional_organisation,,25.1
2025,,charitable_organisation,,35.9
2025,,organization_of_employers,,12.2
2025,,condominium,,53.3
2025,,community_association_population,,51.8
2025,,gardening_partnership,,33.4
2025,,other_organizational_and_legal_forms,,22.5
2025,,,autonomous_Republic_of_Crimea,
2025,,,11_reg_Vinnytsya,32.0
2025,,,12_reg_Volyn,31.5
2025,,,13_reg_Dnipropetrovsk,30.6
2025,,,14_reg_Donetsk,32.1
2025,,,15_reg_Zhytomyr,31.2
2025,,,16_reg_Zakarpattya,30.8
2025,,,17_reg_Zaporizhzhya,30.3
2025,,,18_reg_Ivano-Frankivsk,29.6
2025,,,19_reg_Kyiv,27.4
2025,,,20_reg_Kirovohrad,31.0
2025,,,21_reg_Luhansk,30.5
2025,,,22_reg_Lviv,29.3
2025,,,23_reg_Mykolayiv,29.3
2025,,,24_reg_Odesa,30.7
2025,,,25_reg_Poltava,30.5
2025,,,26_reg_Rivne,30.3
2025,,,27_reg_Sumy,29.1
2025,,,28_reg_Ternopil,28.4
2025,,,29_reg_Kharkiv,28.7
2025,,,30_reg_Kherson,32.6
2025,,,31_reg_Khmelnytskiy,30.6
2025,,,32_reg_Cherkasy,30.4
2025,,,33_reg_Chernivtsi,30.0
2025,,,34_reg_Chernihiv,30.6
2025,,,Kyiv_city,27.9
2025,,,city_Sevastopol,
