Year,Infectious diseases,Age,Region,Value
2017,ill_1_tub,age_vac_1_under_1_year,29_reg_Kharkiv,73.9
2017,ill_6_polio,age_vac_1_under_1_year,29_reg_Kharkiv,47.1
2017,ill_6_polio,age_vac_3_18_months,29_reg_Kharkiv,88.4
2017,ill_6_polio,age_vac_4_6_years,29_reg_Kharkiv,94.3
2017,ill_6_polio,age_vac_5_14_years,29_reg_Kharkiv,92.4
2017,ill_4_diph,age_vac_1_under_1_year,29_reg_Kharkiv,42.0
2017,ill_5_pert,age_vac_1_under_1_year,29_reg_Kharkiv,42.0
2017,ill_10_tetanus,age_vac_1_under_1_year,29_reg_Kharkiv,42.0
2017,ill_4_diph,age_vac_3_18_months,29_reg_Kharkiv,75.2
2017,ill_5_pert,age_vac_3_18_months,29_reg_Kharkiv,75.2
2017,ill_10_tetanus,age_vac_3_18_months,29_reg_Kharkiv,75.2
2017,ill_4_diph,age_vac_4_6_years,29_reg_Kharkiv,75.4
2017,ill_10_tetanus,age_vac_4_6_years,29_reg_Kharkiv,75.4
2017,ill_4_diph,age_vac_7_adult,29_reg_Kharkiv,37.2
2017,ill_10_tetanus,age_vac_7_adult,29_reg_Kharkiv,37.2
2017,ill_9_rubella,age_vac_2_1_year,29_reg_Kharkiv,91.7
2017,ill_3_m_m_r,age_vac_2_1_year,29_reg_Kharkiv,91.7
2017,ill_8_mumps,age_vac_2_1_year,29_reg_Kharkiv,91.7
2017,ill_9_rubella,age_vac_4_6_years,29_reg_Kharkiv,90.6
2017,ill_3_m_m_r,age_vac_4_6_years,29_reg_Kharkiv,90.6
2017,ill_8_mumps,age_vac_4_6_years,29_reg_Kharkiv,90.6
2017,ill_2_hep,age_vac_1_under_1_year,29_reg_Kharkiv,55.9
2017,ill_1_tub,age_vac_1_under_1_year,30_reg_Kherson,90.0
2017,ill_6_polio,age_vac_1_under_1_year,30_reg_Kherson,33.1
2017,ill_6_polio,age_vac_3_18_months,30_reg_Kherson,53.2
2017,ill_6_polio,age_vac_4_6_years,30_reg_Kherson,91.8
2017,ill_6_polio,age_vac_5_14_years,30_reg_Kherson,90.6
2017,ill_4_diph,age_vac_1_under_1_year,30_reg_Kherson,63.1
2017,ill_5_pert,age_vac_1_under_1_year,30_reg_Kherson,63.1
2017,ill_10_tetanus,age_vac_1_under_1_year,30_reg_Kherson,63.1
2017,ill_4_diph,age_vac_3_18_months,30_reg_Kherson,47.2
2017,ill_5_pert,age_vac_3_18_months,30_reg_Kherson,47.2
2017,ill_10_tetanus,age_vac_3_18_months,30_reg_Kherson,47.2
2017,ill_4_diph,age_vac_4_6_years,30_reg_Kherson,86.8
2017,ill_10_tetanus,age_vac_4_6_years,30_reg_Kherson,86.8
2017,ill_4_diph,age_vac_7_adult,30_reg_Kherson,58.4
2017,ill_10_tetanus,age_vac_7_adult,30_reg_Kherson,58.4
2017,ill_9_rubella,age_vac_2_1_year,30_reg_Kherson,93.8
2017,ill_3_m_m_r,age_vac_2_1_year,30_reg_Kherson,93.8
2017,ill_8_mumps,age_vac_2_1_year,30_reg_Kherson,93.8
2017,ill_9_rubella,age_vac_4_6_years,30_reg_Kherson,98.4
2017,ill_3_m_m_r,age_vac_4_6_years,30_reg_Kherson,98.4
2017,ill_8_mumps,age_vac_4_6_years,30_reg_Kherson,98.4
2017,ill_2_hep,age_vac_1_under_1_year,30_reg_Kherson,72.4
2017,ill_1_tub,age_vac_1_under_1_year,31_reg_Khmelnytskiy,95.8
2017,ill_6_polio,age_vac_1_under_1_year,31_reg_Khmelnytskiy,55.6
2017,ill_6_polio,age_vac_3_18_months,31_reg_Khmelnytskiy,64.5
2017,ill_6_polio,age_vac_4_6_years,31_reg_Khmelnytskiy,89.3
2017,ill_6_polio,age_vac_5_14_years,31_reg_Khmelnytskiy,89.3
2017,ill_4_diph,age_vac_1_under_1_year,31_reg_Khmelnytskiy,56.8
2017,ill_5_pert,age_vac_1_under_1_year,31_reg_Khmelnytskiy,56.8
2017,ill_10_tetanus,age_vac_1_under_1_year,31_reg_Khmelnytskiy,56.8
2017,ill_4_diph,age_vac_3_18_months,31_reg_Khmelnytskiy,47.5
2017,ill_5_pert,age_vac_3_18_months,31_reg_Khmelnytskiy,47.5
2017,ill_10_tetanus,age_vac_3_18_months,31_reg_Khmelnytskiy,47.5
2017,ill_4_diph,age_vac_4_6_years,31_reg_Khmelnytskiy,84.6
2017,ill_10_tetanus,age_vac_4_6_years,31_reg_Khmelnytskiy,84.6
2017,ill_4_diph,age_vac_7_adult,31_reg_Khmelnytskiy,40.9
2017,ill_10_tetanus,age_vac_7_adult,31_reg_Khmelnytskiy,40.9
2017,ill_9_rubella,age_vac_2_1_year,31_reg_Khmelnytskiy,90.1
2017,ill_3_m_m_r,age_vac_2_1_year,31_reg_Khmelnytskiy,90.1
2017,ill_8_mumps,age_vac_2_1_year,31_reg_Khmelnytskiy,90.1
2017,ill_9_rubella,age_vac_4_6_years,31_reg_Khmelnytskiy,93.0
2017,ill_3_m_m_r,age_vac_4_6_years,31_reg_Khmelnytskiy,93.0
2017,ill_8_mumps,age_vac_4_6_years,31_reg_Khmelnytskiy,93.0
2017,ill_2_hep,age_vac_1_under_1_year,31_reg_Khmelnytskiy,29.0
2017,ill_1_tub,age_vac_1_under_1_year,32_reg_Cherkasy,97.1
2017,ill_6_polio,age_vac_1_under_1_year,32_reg_Cherkasy,64.1
2017,ill_6_polio,age_vac_3_18_months,32_reg_Cherkasy,86.1
2017,ill_6_polio,age_vac_4_6_years,32_reg_Cherkasy,84.7
2017,ill_6_polio,age_vac_5_14_years,32_reg_Cherkasy,90.8
2017,ill_4_diph,age_vac_1_under_1_year,32_reg_Cherkasy,72.8
2017,ill_5_pert,age_vac_1_under_1_year,32_reg_Cherkasy,72.8
2017,ill_10_tetanus,age_vac_1_under_1_year,32_reg_Cherkasy,72.8
2017,ill_4_diph,age_vac_3_18_months,32_reg_Cherkasy,74.5
2017,ill_5_pert,age_vac_3_18_months,32_reg_Cherkasy,74.5
2017,ill_10_tetanus,age_vac_3_18_months,32_reg_Cherkasy,74.5
2017,ill_4_diph,age_vac_4_6_years,32_reg_Cherkasy,95.7
2017,ill_10_tetanus,age_vac_4_6_years,32_reg_Cherkasy,95.7
2017,ill_4_diph,age_vac_7_adult,32_reg_Cherkasy,21.2
2017,ill_10_tetanus,age_vac_7_adult,32_reg_Cherkasy,21.2
2017,ill_9_rubella,age_vac_2_1_year,32_reg_Cherkasy,96.3
2017,ill_3_m_m_r,age_vac_2_1_year,32_reg_Cherkasy,96.3
2017,ill_8_mumps,age_vac_2_1_year,32_reg_Cherkasy,96.3
2017,ill_9_rubella,age_vac_4_6_years,32_reg_Cherkasy,99.7
2017,ill_3_m_m_r,age_vac_4_6_years,32_reg_Cherkasy,99.7
2017,ill_8_mumps,age_vac_4_6_years,32_reg_Cherkasy,99.7
2017,ill_2_hep,age_vac_1_under_1_year,32_reg_Cherkasy,64.5
2017,ill_1_tub,age_vac_1_under_1_year,33_reg_Chernivtsi,95.0
2017,ill_6_polio,age_vac_1_under_1_year,33_reg_Chernivtsi,69.7
2017,ill_6_polio,age_vac_3_18_months,33_reg_Chernivtsi,79.1
2017,ill_6_polio,age_vac_4_6_years,33_reg_Chernivtsi,95.8
2017,ill_6_polio,age_vac_5_14_years,33_reg_Chernivtsi,91.8
2017,ill_4_diph,age_vac_1_under_1_year,33_reg_Chernivtsi,55.3
2017,ill_5_pert,age_vac_1_under_1_year,33_reg_Chernivtsi,55.3
2017,ill_10_tetanus,age_vac_1_under_1_year,33_reg_Chernivtsi,55.3
2017,ill_4_diph,age_vac_3_18_months,33_reg_Chernivtsi,52.1
2017,ill_5_pert,age_vac_3_18_months,33_reg_Chernivtsi,52.1
2017,ill_10_tetanus,age_vac_3_18_months,33_reg_Chernivtsi,52.1
2017,ill_4_diph,age_vac_4_6_years,33_reg_Chernivtsi,93.5
2017,ill_10_tetanus,age_vac_4_6_years,33_reg_Chernivtsi,93.5
2017,ill_4_diph,age_vac_7_adult,33_reg_Chernivtsi,77.0
2017,ill_10_tetanus,age_vac_7_adult,33_reg_Chernivtsi,77.0
2017,ill_9_rubella,age_vac_2_1_year,33_reg_Chernivtsi,96.4
2017,ill_3_m_m_r,age_vac_2_1_year,33_reg_Chernivtsi,96.4
2017,ill_8_mumps,age_vac_2_1_year,33_reg_Chernivtsi,96.4
2017,ill_9_rubella,age_vac_4_6_years,33_reg_Chernivtsi,97.7
2017,ill_3_m_m_r,age_vac_4_6_years,33_reg_Chernivtsi,97.7
2017,ill_8_mumps,age_vac_4_6_years,33_reg_Chernivtsi,97.7
2017,ill_2_hep,age_vac_1_under_1_year,33_reg_Chernivtsi,47.0
2017,ill_1_tub,age_vac_1_under_1_year,34_reg_Chernihiv,75.7
2017,ill_6_polio,age_vac_1_under_1_year,34_reg_Chernihiv,53.9
2017,ill_6_polio,age_vac_3_18_months,34_reg_Chernihiv,82.3
2017,ill_6_polio,age_vac_4_6_years,34_reg_Chernihiv,75.6
2017,ill_6_polio,age_vac_5_14_years,34_reg_Chernihiv,80.1
2017,ill_4_diph,age_vac_1_under_1_year,34_reg_Chernihiv,58.8
2017,ill_5_pert,age_vac_1_under_1_year,34_reg_Chernihiv,58.8
2017,ill_10_tetanus,age_vac_1_under_1_year,34_reg_Chernihiv,58.8
2017,ill_4_diph,age_vac_3_18_months,34_reg_Chernihiv,60.4
2017,ill_5_pert,age_vac_3_18_months,34_reg_Chernihiv,60.4
2017,ill_10_tetanus,age_vac_3_18_months,34_reg_Chernihiv,60.4
2017,ill_4_diph,age_vac_4_6_years,34_reg_Chernihiv,85.7
2017,ill_10_tetanus,age_vac_4_6_years,34_reg_Chernihiv,85.7
2017,ill_4_diph,age_vac_7_adult,34_reg_Chernihiv,45.7
2017,ill_10_tetanus,age_vac_7_adult,34_reg_Chernihiv,45.7
2017,ill_9_rubella,age_vac_2_1_year,34_reg_Chernihiv,97.8
2017,ill_3_m_m_r,age_vac_2_1_year,34_reg_Chernihiv,97.8
2017,ill_8_mumps,age_vac_2_1_year,34_reg_Chernihiv,97.8
2017,ill_9_rubella,age_vac_4_6_years,34_reg_Chernihiv,95.1
2017,ill_3_m_m_r,age_vac_4_6_years,34_reg_Chernihiv,95.1
2017,ill_8_mumps,age_vac_4_6_years,34_reg_Chernihiv,95.1
2017,ill_2_hep,age_vac_1_under_1_year,34_reg_Chernihiv,82.8
2018,ill_1_tub,age_vac_1_under_1_year,11_reg_Vinnytsya,91.6
2018,ill_6_polio,age_vac_1_under_1_year,11_reg_Vinnytsya,76.2
2018,ill_6_polio,age_vac_3_18_months,11_reg_Vinnytsya,67.8
2018,ill_6_polio,age_vac_4_6_years,11_reg_Vinnytsya,79.4
2018,ill_6_polio,age_vac_5_14_years,11_reg_Vinnytsya,78.9
2018,ill_4_diph,age_vac_1_under_1_year,11_reg_Vinnytsya,73.2
2018,ill_5_pert,age_vac_1_under_1_year,11_reg_Vinnytsya,73.2
2018,ill_10_tetanus,age_vac_1_under_1_year,11_reg_Vinnytsya,73.2
2018,ill_4_diph,age_vac_3_18_months,11_reg_Vinnytsya,66.3
2018,ill_5_pert,age_vac_3_18_months,11_reg_Vinnytsya,66.3
2018,ill_10_tetanus,age_vac_3_18_months,11_reg_Vinnytsya,66.3
2018,ill_4_diph,age_vac_4_6_years,11_reg_Vinnytsya,79.9
2018,ill_10_tetanus,age_vac_4_6_years,11_reg_Vinnytsya,79.9
2018,ill_4_diph,age_vac_7_adult,11_reg_Vinnytsya,58.9
2018,ill_10_tetanus,age_vac_7_adult,11_reg_Vinnytsya,58.9
2018,ill_9_rubella,age_vac_2_1_year,11_reg_Vinnytsya,92.5
2018,ill_3_m_m_r,age_vac_2_1_year,11_reg_Vinnytsya,92.5
2018,ill_8_mumps,age_vac_2_1_year,11_reg_Vinnytsya,92.5
2018,ill_9_rubella,age_vac_4_6_years,11_reg_Vinnytsya,90.2
2018,ill_3_m_m_r,age_vac_4_6_years,11_reg_Vinnytsya,90.2
2018,ill_8_mumps,age_vac_4_6_years,11_reg_Vinnytsya,90.2
2018,ill_2_hep,age_vac_1_under_1_year,11_reg_Vinnytsya,66.9
2018,ill_1_tub,age_vac_1_under_1_year,12_reg_Volyn,93.4
2018,ill_6_polio,age_vac_1_under_1_year,12_reg_Volyn,44.8
2018,ill_6_polio,age_vac_3_18_months,12_reg_Volyn,47.6
2018,ill_6_polio,age_vac_4_6_years,12_reg_Volyn,68.4
2018,ill_6_polio,age_vac_5_14_years,12_reg_Volyn,71.3
2018,ill_4_diph,age_vac_1_under_1_year,12_reg_Volyn,54.6
2018,ill_5_pert,age_vac_1_under_1_year,12_reg_Volyn,54.6
2018,ill_10_tetanus,age_vac_1_under_1_year,12_reg_Volyn,54.6
2018,ill_4_diph,age_vac_3_18_months,12_reg_Volyn,53.6
2018,ill_5_pert,age_vac_3_18_months,12_reg_Volyn,53.6
2018,ill_10_tetanus,age_vac_3_18_months,12_reg_Volyn,53.6
2018,ill_4_diph,age_vac_4_6_years,12_reg_Volyn,79.1
2018,ill_10_tetanus,age_vac_4_6_years,12_reg_Volyn,79.1
2018,ill_4_diph,age_vac_7_adult,12_reg_Volyn,42.2
2018,ill_10_tetanus,age_vac_7_adult,12_reg_Volyn,42.2
2018,ill_9_rubella,age_vac_2_1_year,12_reg_Volyn,97.0
2018,ill_3_m_m_r,age_vac_2_1_year,12_reg_Volyn,97.0
2018,ill_8_mumps,age_vac_2_1_year,12_reg_Volyn,97.0
2018,ill_9_rubella,age_vac_4_6_years,12_reg_Volyn,95.5
2018,ill_3_m_m_r,age_vac_4_6_years,12_reg_Volyn,95.5
2018,ill_8_mumps,age_vac_4_6_years,12_reg_Volyn,95.5
2018,ill_2_hep,age_vac_1_under_1_year,12_reg_Volyn,40.2
2018,ill_1_tub,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,93.3
2018,ill_6_polio,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,46.7
2018,ill_6_polio,age_vac_3_18_months,13_reg_Dnipropetrovsk,36.8
2018,ill_6_polio,age_vac_4_6_years,13_reg_Dnipropetrovsk,46.5
2018,ill_6_polio,age_vac_5_14_years,13_reg_Dnipropetrovsk,41.2
2018,ill_4_diph,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,47.4
2018,ill_5_pert,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,47.4
2018,ill_10_tetanus,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,47.4
2018,ill_4_diph,age_vac_3_18_months,13_reg_Dnipropetrovsk,41.9
2018,ill_5_pert,age_vac_3_18_months,13_reg_Dnipropetrovsk,41.9
2018,ill_10_tetanus,age_vac_3_18_months,13_reg_Dnipropetrovsk,41.9
2018,ill_4_diph,age_vac_4_6_years,13_reg_Dnipropetrovsk,99.5
2018,ill_10_tetanus,age_vac_4_6_years,13_reg_Dnipropetrovsk,99.5
2018,ill_4_diph,age_vac_7_adult,13_reg_Dnipropetrovsk,60.5
2018,ill_10_tetanus,age_vac_7_adult,13_reg_Dnipropetrovsk,60.5
2018,ill_9_rubella,age_vac_2_1_year,13_reg_Dnipropetrovsk,94.6
2018,ill_3_m_m_r,age_vac_2_1_year,13_reg_Dnipropetrovsk,94.6
2018,ill_8_mumps,age_vac_2_1_year,13_reg_Dnipropetrovsk,94.6
2018,ill_9_rubella,age_vac_4_6_years,13_reg_Dnipropetrovsk,95.7
2018,ill_3_m_m_r,age_vac_4_6_years,13_reg_Dnipropetrovsk,95.7
2018,ill_8_mumps,age_vac_4_6_years,13_reg_Dnipropetrovsk,95.7
2018,ill_2_hep,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,75.7
2018,ill_1_tub,age_vac_1_under_1_year,14_reg_Donetsk,69.7
2018,ill_6_polio,age_vac_1_under_1_year,14_reg_Donetsk,51.3
2018,ill_6_polio,age_vac_3_18_months,14_reg_Donetsk,71.6
2018,ill_6_polio,age_vac_4_6_years,14_reg_Donetsk,82.3
2018,ill_6_polio,age_vac_5_14_years,14_reg_Donetsk,77.1
2018,ill_4_diph,age_vac_1_under_1_year,14_reg_Donetsk,52.7
2018,ill_5_pert,age_vac_1_under_1_year,14_reg_Donetsk,52.7
2018,ill_10_tetanus,age_vac_1_under_1_year,14_reg_Donetsk,52.7
2018,ill_4_diph,age_vac_3_18_months,14_reg_Donetsk,75.6
2018,ill_5_pert,age_vac_3_18_months,14_reg_Donetsk,75.6
2018,ill_10_tetanus,age_vac_3_18_months,14_reg_Donetsk,75.6
2018,ill_4_diph,age_vac_4_6_years,14_reg_Donetsk,84.9
2018,ill_10_tetanus,age_vac_4_6_years,14_reg_Donetsk,84.9
2018,ill_4_diph,age_vac_7_adult,14_reg_Donetsk,51.9
2018,ill_10_tetanus,age_vac_7_adult,14_reg_Donetsk,51.9
2018,ill_9_rubella,age_vac_2_1_year,14_reg_Donetsk,94.1
2018,ill_3_m_m_r,age_vac_2_1_year,14_reg_Donetsk,94.1
2018,ill_8_mumps,age_vac_2_1_year,14_reg_Donetsk,94.1
2018,ill_9_rubella,age_vac_4_6_years,14_reg_Donetsk,93.8
2018,ill_3_m_m_r,age_vac_4_6_years,14_reg_Donetsk,93.8
2018,ill_8_mumps,age_vac_4_6_years,14_reg_Donetsk,93.8
2018,ill_2_hep,age_vac_1_under_1_year,14_reg_Donetsk,47.9
2018,ill_1_tub,age_vac_1_under_1_year,15_reg_Zhytomyr,99.7
2018,ill_6_polio,age_vac_1_under_1_year,15_reg_Zhytomyr,68.2
2018,ill_6_polio,age_vac_3_18_months,15_reg_Zhytomyr,68.0
2018,ill_6_polio,age_vac_4_6_years,15_reg_Zhytomyr,78.0
2018,ill_6_polio,age_vac_5_14_years,15_reg_Zhytomyr,76.3
2018,ill_4_diph,age_vac_1_under_1_year,15_reg_Zhytomyr,75.3
2018,ill_5_pert,age_vac_1_under_1_year,15_reg_Zhytomyr,75.3
2018,ill_10_tetanus,age_vac_1_under_1_year,15_reg_Zhytomyr,75.3
2018,ill_4_diph,age_vac_3_18_months,15_reg_Zhytomyr,73.7
2018,ill_5_pert,age_vac_3_18_months,15_reg_Zhytomyr,73.7
2018,ill_10_tetanus,age_vac_3_18_months,15_reg_Zhytomyr,73.7
2018,ill_4_diph,age_vac_4_6_years,15_reg_Zhytomyr,91.3
2018,ill_10_tetanus,age_vac_4_6_years,15_reg_Zhytomyr,91.3
2018,ill_4_diph,age_vac_7_adult,15_reg_Zhytomyr,55.5
2018,ill_10_tetanus,age_vac_7_adult,15_reg_Zhytomyr,55.5
2018,ill_9_rubella,age_vac_2_1_year,15_reg_Zhytomyr,94.4
2018,ill_3_m_m_r,age_vac_2_1_year,15_reg_Zhytomyr,94.4
2018,ill_8_mumps,age_vac_2_1_year,15_reg_Zhytomyr,94.4
2018,ill_9_rubella,age_vac_4_6_years,15_reg_Zhytomyr,91.5
2018,ill_3_m_m_r,age_vac_4_6_years,15_reg_Zhytomyr,91.5
2018,ill_8_mumps,age_vac_4_6_years,15_reg_Zhytomyr,91.5
2018,ill_2_hep,age_vac_1_under_1_year,15_reg_Zhytomyr,68.4
2018,ill_1_tub,age_vac_1_under_1_year,16_reg_Zakarpattya,93.6
2018,ill_6_polio,age_vac_1_under_1_year,16_reg_Zakarpattya,69.6
2018,ill_6_polio,age_vac_3_18_months,16_reg_Zakarpattya,62.9
2018,ill_6_polio,age_vac_4_6_years,16_reg_Zakarpattya,84.4
2018,ill_6_polio,age_vac_5_14_years,16_reg_Zakarpattya,79.6
2018,ill_4_diph,age_vac_1_under_1_year,16_reg_Zakarpattya,59.5
2018,ill_5_pert,age_vac_1_under_1_year,16_reg_Zakarpattya,59.5
2018,ill_10_tetanus,age_vac_1_under_1_year,16_reg_Zakarpattya,59.5
2018,ill_4_diph,age_vac_3_18_months,16_reg_Zakarpattya,60.6
2018,ill_5_pert,age_vac_3_18_months,16_reg_Zakarpattya,60.6
2018,ill_10_tetanus,age_vac_3_18_months,16_reg_Zakarpattya,60.6
2018,ill_4_diph,age_vac_4_6_years,16_reg_Zakarpattya,69.6
2018,ill_10_tetanus,age_vac_4_6_years,16_reg_Zakarpattya,69.6
2018,ill_4_diph,age_vac_7_adult,16_reg_Zakarpattya,67.4
2018,ill_10_tetanus,age_vac_7_adult,16_reg_Zakarpattya,67.4
2018,ill_9_rubella,age_vac_2_1_year,16_reg_Zakarpattya,84.8
2018,ill_3_m_m_r,age_vac_2_1_year,16_reg_Zakarpattya,84.8
2018,ill_8_mumps,age_vac_2_1_year,16_reg_Zakarpattya,84.8
2018,ill_9_rubella,age_vac_4_6_years,16_reg_Zakarpattya,86.9
2018,ill_3_m_m_r,age_vac_4_6_years,16_reg_Zakarpattya,86.9
2018,ill_8_mumps,age_vac_4_6_years,16_reg_Zakarpattya,86.9
2018,ill_2_hep,age_vac_1_under_1_year,16_reg_Zakarpattya,36.7
2018,ill_1_tub,age_vac_1_under_1_year,17_reg_Zaporizhzhya,93.5
2018,ill_6_polio,age_vac_1_under_1_year,17_reg_Zaporizhzhya,76.0
2018,ill_6_polio,age_vac_3_18_months,17_reg_Zaporizhzhya,83.3
2018,ill_6_polio,age_vac_4_6_years,17_reg_Zaporizhzhya,85.0
2018,ill_6_polio,age_vac_5_14_years,17_reg_Zaporizhzhya,82.7
2018,ill_4_diph,age_vac_1_under_1_year,17_reg_Zaporizhzhya,75.2
2018,ill_5_pert,age_vac_1_under_1_year,17_reg_Zaporizhzhya,75.2
2018,ill_10_tetanus,age_vac_1_under_1_year,17_reg_Zaporizhzhya,75.2
2018,ill_4_diph,age_vac_3_18_months,17_reg_Zaporizhzhya,84.0
2018,ill_5_pert,age_vac_3_18_months,17_reg_Zaporizhzhya,84.0
2018,ill_10_tetanus,age_vac_3_18_months,17_reg_Zaporizhzhya,84.0
2018,ill_4_diph,age_vac_4_6_years,17_reg_Zaporizhzhya,74.8
2018,ill_10_tetanus,age_vac_4_6_years,17_reg_Zaporizhzhya,74.8
2018,ill_4_diph,age_vac_7_adult,17_reg_Zaporizhzhya,71.8
2018,ill_10_tetanus,age_vac_7_adult,17_reg_Zaporizhzhya,71.8
2018,ill_9_rubella,age_vac_2_1_year,17_reg_Zaporizhzhya,92.3
2018,ill_3_m_m_r,age_vac_2_1_year,17_reg_Zaporizhzhya,92.3
2018,ill_8_mumps,age_vac_2_1_year,17_reg_Zaporizhzhya,92.3
2018,ill_9_rubella,age_vac_4_6_years,17_reg_Zaporizhzhya,83.3
2018,ill_3_m_m_r,age_vac_4_6_years,17_reg_Zaporizhzhya,83.3
2018,ill_8_mumps,age_vac_4_6_years,17_reg_Zaporizhzhya,83.3
2018,ill_2_hep,age_vac_1_under_1_year,17_reg_Zaporizhzhya,72.0
2018,ill_1_tub,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,88.3
2018,ill_6_polio,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,48.9
2018,ill_6_polio,age_vac_3_18_months,18_reg_Ivano-Frankivsk,55.8
2018,ill_6_polio,age_vac_4_6_years,18_reg_Ivano-Frankivsk,68.8
2018,ill_6_polio,age_vac_5_14_years,18_reg_Ivano-Frankivsk,72.8
2018,ill_4_diph,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,45.1
2018,ill_5_pert,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,45.1
2018,ill_10_tetanus,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,45.1
2018,ill_4_diph,age_vac_3_18_months,18_reg_Ivano-Frankivsk,41.2
2018,ill_5_pert,age_vac_3_18_months,18_reg_Ivano-Frankivsk,41.2
2018,ill_10_tetanus,age_vac_3_18_months,18_reg_Ivano-Frankivsk,41.2
2018,ill_4_diph,age_vac_4_6_years,18_reg_Ivano-Frankivsk,78.4
2018,ill_10_tetanus,age_vac_4_6_years,18_reg_Ivano-Frankivsk,78.4
2018,ill_4_diph,age_vac_7_adult,18_reg_Ivano-Frankivsk,31.0
2018,ill_10_tetanus,age_vac_7_adult,18_reg_Ivano-Frankivsk,31.0
2018,ill_9_rubella,age_vac_2_1_year,18_reg_Ivano-Frankivsk,78.9
2018,ill_3_m_m_r,age_vac_2_1_year,18_reg_Ivano-Frankivsk,78.9
2018,ill_8_mumps,age_vac_2_1_year,18_reg_Ivano-Frankivsk,78.9
2018,ill_9_rubella,age_vac_4_6_years,18_reg_Ivano-Frankivsk,69.6
2018,ill_3_m_m_r,age_vac_4_6_years,18_reg_Ivano-Frankivsk,69.6
2018,ill_8_mumps,age_vac_4_6_years,18_reg_Ivano-Frankivsk,69.6
2018,ill_2_hep,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,58.7
2018,ill_1_tub,age_vac_1_under_1_year,20_reg_Kirovohrad,95.0
2018,ill_6_polio,age_vac_1_under_1_year,20_reg_Kirovohrad,87.9
2018,ill_6_polio,age_vac_3_18_months,20_reg_Kirovohrad,77.9
2018,ill_6_polio,age_vac_4_6_years,20_reg_Kirovohrad,85.8
2018,ill_6_polio,age_vac_5_14_years,20_reg_Kirovohrad,82.9
2018,ill_4_diph,age_vac_1_under_1_year,20_reg_Kirovohrad,99.5
2018,ill_5_pert,age_vac_1_under_1_year,20_reg_Kirovohrad,99.5
2018,ill_10_tetanus,age_vac_1_under_1_year,20_reg_Kirovohrad,99.5
2018,ill_4_diph,age_vac_3_18_months,20_reg_Kirovohrad,89.9
2018,ill_5_pert,age_vac_3_18_months,20_reg_Kirovohrad,89.9
2018,ill_10_tetanus,age_vac_3_18_months,20_reg_Kirovohrad,89.9
2018,ill_4_diph,age_vac_4_6_years,20_reg_Kirovohrad,89.6
2018,ill_10_tetanus,age_vac_4_6_years,20_reg_Kirovohrad,89.6
2018,ill_4_diph,age_vac_7_adult,20_reg_Kirovohrad,99.4
2018,ill_10_tetanus,age_vac_7_adult,20_reg_Kirovohrad,99.4
2018,ill_9_rubella,age_vac_2_1_year,20_reg_Kirovohrad,99.9
2018,ill_3_m_m_r,age_vac_2_1_year,20_reg_Kirovohrad,99.9
2018,ill_8_mumps,age_vac_2_1_year,20_reg_Kirovohrad,99.9
2018,ill_9_rubella,age_vac_4_6_years,20_reg_Kirovohrad,98.6
2018,ill_3_m_m_r,age_vac_4_6_years,20_reg_Kirovohrad,98.6
2018,ill_8_mumps,age_vac_4_6_years,20_reg_Kirovohrad,98.6
2018,ill_2_hep,age_vac_1_under_1_year,20_reg_Kirovohrad,88.9
2018,ill_1_tub,age_vac_1_under_1_year,21_reg_Luhansk,60.5
2018,ill_6_polio,age_vac_1_under_1_year,21_reg_Luhansk,47.6
2018,ill_6_polio,age_vac_3_18_months,21_reg_Luhansk,84.0
2018,ill_6_polio,age_vac_4_6_years,21_reg_Luhansk,86.5
2018,ill_6_polio,age_vac_5_14_years,21_reg_Luhansk,84.3
2018,ill_4_diph,age_vac_1_under_1_year,21_reg_Luhansk,52.4
2018,ill_5_pert,age_vac_1_under_1_year,21_reg_Luhansk,52.4
2018,ill_10_tetanus,age_vac_1_under_1_year,21_reg_Luhansk,52.4
2018,ill_4_diph,age_vac_3_18_months,21_reg_Luhansk,80.7
2018,ill_5_pert,age_vac_3_18_months,21_reg_Luhansk,80.7
2018,ill_10_tetanus,age_vac_3_18_months,21_reg_Luhansk,80.7
2018,ill_4_diph,age_vac_4_6_years,21_reg_Luhansk,90.1
2018,ill_10_tetanus,age_vac_4_6_years,21_reg_Luhansk,90.1
2018,ill_4_diph,age_vac_7_adult,21_reg_Luhansk,65.3
2018,ill_10_tetanus,age_vac_7_adult,21_reg_Luhansk,65.3
2018,ill_9_rubella,age_vac_2_1_year,21_reg_Luhansk,96.4
2018,ill_3_m_m_r,age_vac_2_1_year,21_reg_Luhansk,96.4
2018,ill_8_mumps,age_vac_2_1_year,21_reg_Luhansk,96.4
